Product Name,Sales,Cumulative,Class
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,0.9706942626726975,C
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,0.9707803761699622,C
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,0.970866481831604,C
"Eureka Hand Vacuum, Bagless",197.72,0.9709525517976296,C
"Alliance Super-Size Bands, Assorted Sizes",197.61200000000002,0.9710385747499171,C
Avery Recycled Flexi-View Covers for Binding Systems,197.169,0.971124404858815,C
Xerox 225,196.99200000000002,0.9712101579174197,C
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,0.9712959057522758,C
Newell 309,196.35000000000002,0.9713813793403252,C
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,0.9714668085265107,C
Acme Tagit Stainless Steel Antibacterial Scissors,196.01999999999998,0.9715521384614709,C
Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.05200000000002,0.9716370470140364,C
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,0.9717217971128913,C
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,0.971806484526762,C
Contemporary Wood/Metal Frame,193.92,0.9718909003057002,C
Project Tote Personal File,193.61399999999998,0.9719751828790468,C
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,0.9720587541519459,C
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,0.9721421600061362,C
Xerox 1895,191.36,0.9722254613853525,C
Avery Premier Heavy-Duty Binder with Round Locking Rings,191.352,0.9723087592820697,C
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,0.9723918046975999,C
Gear Head AU3700S Headset,189.654,0.9724743634338765,C
Speck Products Candyshell Flip Case,188.946,0.9725566139689801,C
Xerox 209,187.92000000000002,0.9726384178735701,C
White GlueTop Scratch Pads,186.49599999999998,0.9727196018933146,C
"Wirebound Message Book, 4 per Page",184.62,0.9727999692670131,C
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,0.9728803000744705,C
GBC Wire Binding Combs,184.052,0.9729604201907306,C
Ibico Covers for Plastic or Wire Binding Elements,184.0,0.9730405176707464,C
"Eldon Expressions Wood Desk Accessories, Oak",183.024,0.9731201902858682,C
Xerox 1955,182.72,0.973199730566023,C
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,0.9732791785599508,C
Deluxe Chalkboard Eraser Cleaner,182.49,0.9733586187182556,C
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,0.9734376087635476,C
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,0.9735162523001761,C
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,0.9735948679768115,C
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,0.9736734244509617,C
"Eldon Image Series Desk Accessories, Ebony",180.31,0.9737519156282533,C
Okidata B401 Printer,179.991,0.9738302679408918,C
Super Decoflex Portable Personal File,179.76,0.9739085196963679,C
"Elite 5"" Scissors",179.14,0.9739865015581616,C
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,0.9740644285705938,C
Xerox 1997,178.848,0.9741422833211693,C
Xerox 1892,178.296,0.9742198977793045,C
Personal File Boxes with Fold-Down Carry Handle,177.612,0.9742972144837642,C
Avery 490,177.6,0.974374525964475,C
"Master Caster Door Stop, Brown",176.784,0.9744514822302744,C
Heavy-Duty E-Z-D Binders,176.74200000000002,0.9745284202129535,C
"Executive Impressions 12"" Wall Clock",176.7,0.9746053399125122,C
Crate-A-Files,176.58,0.9746822073745839,C
Avery 499,176.292,0.9747589494666867,C
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,0.9748356898175401,C
Xerox 1996,176.256,0.974912416238397,C
"DAX Value U-Channel Document Frames, Easel Back",175.938,0.9749890042299133,C
Tenex Chairmats For Use With Carpeted Floors,175.78,0.9750655234420718,C
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,0.975141886812394,C
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.388,0.9752182353820951,C
Wilson Jones International Size A4 Ring Binders,174.73000000000002,0.9752942975162426,C
Xerox 1978,174.556,0.975370283906034,C
Logitech Keyboard K120,174.24,0.9754461327371098,C
Square Credit Card Reader,173.826,0.9755218013488555,C
BIC Liqua Brite Liner,173.5,0.9755973280487616,C
GBC Plastic Binding Combs,172.692,0.9756725030162555,C
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",172.672,0.9757476692775015,C
Lumber Crayons,171.39,0.9758222774682618,C
4009 Highlighters by Sanford,171.14,0.9758967768309244,C
"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,0.9759712535573424,C
Xerox 202,171.072,0.9760457233187624,C
Boston 1730 StandUp Electric Pencil Sharpener,171.04,0.9761201791501857,C
Avery Heavy-Duty EZD View Binder with Locking Rings,170.984,0.9761946106041152,C
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,0.9762690359636712,C
Euro Pro Shark Stick Mini Vacuum,170.744,0.9763433629426266,C
Nu-Dell Float Frame 11 x 14 1/2,170.62,0.9764176359428456,C
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,0.9764915659169001,C
Xerox 1894,169.776,0.9765654715134607,C
Xerox 1973,169.01600000000002,0.9766390462726038,C
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,0.976712544416766,C
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,0.9767860007709387,C
Hoover Commercial SteamVac,168.392,0.9768593038951495,C
Avery 486,168.13,0.9769324929675138,C
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,0.9770055949774,C
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,0.9770781632942943,C
Acme Softgrip Scissors,166.056,0.9771504495287588,C
Xerox 1968,165.664,0.977222565120766,C
GBC Instant Report Kit,164.985,0.9772943851356594,C
Xerox 195,164.328,0.9773659191503118,C
Security-Tint Envelopes,163.496,0.9774370909850544,C
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,0.9775081914285648,C
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,0.9775786772109787,C
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,0.9776489018059575,C
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,0.9777187868572713,C
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,0.9777885831048573,C
RCA ViSYS 25423RE1 Corded phone,159.984,0.9778582261224814,C
Acme Office Executive Series Stainless Steel Trimmers,159.402,0.9779276157882937,C
Avery 489,159.39,0.9779970002303574,C
DAX Wood Document Frame.,159.268,0.9780663315643093,C
"Eldon 400 Class Desk Accessories, Black Carbon",159.25,0.9781356550626381,C
"Ultra Door Kickplate, 8""H x 34""W",158.24,0.9782045388954518,C
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,0.9782732834283,C
GBC Personal VeloBind Strips,156.938,0.97834160048438,C
Artistic Insta-Plaque,156.8,0.9784098574673499,C
Xerox 1936,155.844,0.9784776982916736,C
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,0.9785454799135122,C
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,0.9786131796966211,C
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,0.9786808185359952,C
Avery 503,155.25,0.9787484007847586,C
Xerox 1918,155.04,0.9788158916179196,C
Imation 30456 USB Flash Drive 8GB,154.56,0.9788831735011329,C
"Master Caster Door Stop, Large Neon Orange",154.336,0.9789503578743705,C
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,0.979017274095175,C
Self-Adhesive Address Labels for Typewriters by Universal,153.51,0.9790840989003772,C
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,0.9791503290688527,C
"Master Big Foot Doorstop, Beige",152.064,0.9792165244123369,C
Nu-Dell Oak Frame,151.656,0.9792825421483655,C
Xerox 217,151.632,0.9793485494368969,C
Southworth 100% Cotton The Best Paper,151.536,0.9794145149354384,C
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,0.9794802740959065,C
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,0.9795458626139172,C
Xerox 205,150.336,0.9796113057375893,C
Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,0.9796765660300569,C
Xerox 1948,149.85000000000002,0.9797417975919067,C
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,0.9798069638568979,C
Sanford Liquid Accent Highlighters,149.632,0.9798721005206464,C
Ultra Door Push Plate,149.264,0.9799370769894348,C
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,0.980001517153357,C
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.926,0.9800659111741657,C
Xerox 1993,147.744,0.9801302259681193,C
Kensington 6 Outlet SmartSocket Surge Protector,147.528,0.9801944467345962,C
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,0.9802585508373521,C
"ACCOHIDE 3-Ring Binder, Blue, 1""",147.028,0.9803225539476335,C
"GBC Laser Imprintable Binding System Covers, Desert Sand",146.981,0.9803865365982324,C
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",146.688,0.9804503917023006,C
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,0.980514189345133,C
Xerox 1905,146.448,0.9805779399742273,C
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,0.9806415452089828,C
Newell 315,145.912,0.9807050625106353,C
"Personal Folder Holder, Ebony",145.73000000000002,0.9807685005854325,C
"DAX Cubicle Frames, 8-1/2 x 11",145.69,0.9808319212477341,C
Xerox 220,145.15200000000002,0.980895107711969,C
Astroparche Fine Business Paper,144.672,0.980958085226256,C
Telescoping Adjustable Floor Lamp,143.928,0.9810207388681239,C
Xerox 203,143.856,0.9810833611674998,C
"Wilson Jones Hanging View Binder, White, 1""",143.42,0.9811457936706729,C
Avery Self-Adhesive Photo Pockets for Polaroid Photos,143.01,0.9812080476957654,C
Xerox 192,142.56,0.9812701058302821,C
Flexible Leather- Look Classic Collection Ring Binder,142.05,0.9813319419554789,C
Ibico Recycled Grain-Textured Covers,141.614,0.9813935882844732,C
Xerox 23,141.264,0.9814550822541305,C
Xerox 212,141.264,0.9815165762237877,C
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,0.9815774642385962,C
"OIC Colored Binder Clips, Assorted Sizes",139.62,0.9816382425546821,C
"Advantus Push Pins, Aluminum Head",139.44,0.9816989425145375,C
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,0.9817596215793981,C
Xerox 1903,138.736,0.9818200150793299,C
Xerox 1930,138.672,0.9818803807192686,C
Things To Do Today Pad,138.532,0.9819406854154727,C
50 Colored Long Pencils,138.176,0.9820008351404654,C
"Eldon 200 Class Desk Accessories, Smoke",138.16,0.9820609779004599,C
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.808,0.9821209674304926,C
Acco 3-Hole Punch,137.53199999999998,0.9821808368143053,C
Xerox 2,137.376,0.982240638289385,C
GBC Binding covers,137.26999999999998,0.982300393621351,C
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17,0.982360105422078,C
Avery 476,137.11599999999999,0.9824197937159358,C
Riverleaf Stik-Withit Designer Note Cubes,136.816,0.9824793514160762,C
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.728,0.9825388708087262,C
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,0.9825982752789049,C
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,0.982657669301586,C
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,0.9827170215342778,C
Xerox 1947,136.344,0.9827763737669695,C
Stiletto Hand Letter Openers,136.32,0.9828357155521636,C
Memorex Froggy Flash Drive 4 GB,136.276,0.9828950381836127,C
Avery Metallic Poly Binders,135.80100000000002,0.9829541540416759,C
"Eldon 200 Class Desk Accessories, Burgundy",135.648,0.9830132032969431,C
Xerox 222,134.784,0.9830718764423042,C
Wilson Jones Impact Binders,134.68,0.9831305043151767,C
Fellowes Presentation Covers for Comb Binding Machines,133.86,0.9831887752318881,C
Xerox 1959,133.6,0.9832469329673778,C
Eldon 200 Class Desk Accessories,133.136,0.9833048887179178,C
OtterBox Defender Series Case - iPhone 5c,133.128,0.9833628409859587,C
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",132.888,0.9834206887790257,C
Hewlett-Packard 300S Scientific Calculator,131.1,0.9834777582335369,C
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",131.097,0.983534826382111,C
Xerox 1977,130.928,0.9835918209628908,C
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,0.9836480493938619,C
Harmony HEPA Quiet Air Purifiers,128.7,0.9837040740986338,C
OIC Binder Clips,128.164,0.9837598654759638,C
Newell 325,128.03,0.9838155985214334,C
PowerGen Dual USB Car Charger,127.87200000000001,0.9838712627875452,C
Newell 347,127.54400000000001,0.9839267842711927,C
Xerox 230,127.008,0.9839820724273983,C
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,0.9840370785011743,C
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,0.9840918582125068,C
DAX Cubicle Frames - 8x10,125.786,0.98414661441697,C
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,0.984201103339625,C
Dell Slim USB Multimedia Keyboard,125.0,0.9842555173885488,C
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",124.8,0.9843098443749941,C
Deflect-O Glasstique Clear Desk Accessories,124.74,0.9843641452426962,C
Xerox 1928,124.608,0.9844183886491624,C
"DXL Angle-View Binders with Locking Rings, Black",124.592,0.9844726250906306,C
"6"" Cubicle Wall Clock, Black",124.586,0.9845268589202244,C
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,0.9845810500892036,C
Xerox 21,124.416,0.9846352099156909,C
Avery Hi-Liter Smear-Safe Highlighters,123.80799999999999,0.9846891050722442,C
"BIC Brite Liner Highlighters, Chisel Tip",123.12,0.9847427007338722,C
VariCap6 Expandable Binder,122.83,0.9847961701549066,C
Xerox 1907,122.8,0.9848496265165692,C
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",122.18,0.9849028129845493,C
Xerox 1995,121.82400000000001,0.9849558444813179,C
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,0.9850086879231336,C
Avery 519,121.34599999999999,0.9850615113405791,C
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,0.9851143129924052,C
Crayola Colored Pencils,120.70400000000001,0.9851668569392954,C
Xerox 227,120.528,0.9852193242712048,C
Xerox 232,120.52799999999999,0.9852717916031143,C
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,0.9853240160307094,C
Cardinal Slant-D Ring Binders,119.922,0.9853762195633096,C
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,0.985428384353107,C
DAX Clear Channel Poster Frame,119.556,0.985480428561372,C
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,0.9855324518746421,C
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,0.9855843454648197,C
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,0.9856360257519255,C
Newell 314,118.296,0.9856875214665775,C
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,0.9857387768887893,C
"SlimView Poly Binder, 3/8""",117.58599999999998,0.9857899635316433,C
"Electrix Incandescent Magnifying Lamp, Black",117.28,0.9858410169689054,C
Strathmore Photo Frame Cards,116.96000000000001,0.9858919311062023,C
Avery Hole Reinforcements,116.501,0.9859426454351117,C
"Avery Durable Plastic 1"" Binders",116.224,0.9859932391824886,C
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,0.9860434890330763,C
Avery Printable Repositionable Plastic Tabs,115.24000000000001,0.9860936544330601,C
Longer-Life Soft White Bulbs,115.192,0.9861437989380489,C
Wilson Jones Active Use Binders,115.024,0.9861938703105563,C
Xerox 1949,114.54,0.9862437309918661,C
Xerox 1971,113.84800000000001,0.9862932904370012,C
Avery File Folder Labels,113.472,0.9863426862046769,C
DAX Solid Wood Frames,113.332,0.9863920210286179,C
Akro-Mils 12-Gallon Tote,113.202,0.986441299261948,C
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,0.9864903450384612,C
Xerox 213,111.456,0.9865388632163559,C
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,0.9865872647305297,C
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,0.986635479931,C
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,0.9866836228696134,C
Avery Heavy-Duty EZD  Binder With Locking Rings,110.48400000000001,0.9867317179238637,C
Self-Adhesive Removable Labels,110.25,0.9867797111150145,C
Xerox 201,110.16,0.9868276651280501,C
Xerox 204,110.16,0.9868756191410857,C
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,0.9869235731541212,C
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,0.9869714644821723,C
Recycled Premium Regency Composition Covers,110.01599999999999,0.9870193558102234,C
Avery 516,109.64999999999999,0.9870670878139391,C
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,0.9871147910870371,C
Xerox 1962,109.568,0.987162487395137,C
Dana Swing-Arm Lamps,108.936,0.9872099085858055,C
#10 Self-Seal White Envelopes,108.682,0.9872572192071265,C
GBC Standard Plastic Binding Systems' Combs,108.644,0.9873045132865766,C
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,0.9873517081148017,C
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,0.9873987566780631,C
3M Hangers With Command Adhesive,108.03999999999999,0.9874457878288289,C
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,0.987492785895853,C
SanDisk Cruzer 16 GB USB Flash Drive,107.912,0.9875397613266326,C
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,0.9875862187356665,C
Avery 518,106.47,0.987632566445978,C
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,0.987678862789427,C
"Array Parchment Paper, Assorted Colors",106.288,0.9877251312728831,C
Belkin 7-Outlet SurgeMaster Home Series,106.172,0.9877713492601017,C
Avery Hanging File Binders,105.846,0.9878174253354807,C
Xerox 1900,105.288,0.9878632585065454,C
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.9879090289926257,C
Xerox 211,104.976,0.987954726346224,C
Samsung Replacement EH64AVFWE Premium Headset,104.5,0.9880002164911244,C
Memorex Micro Travel Drive 4 GB,103.88,0.9880454367423418,C
Avery Personal Creations Heavyweight Cards,103.86,0.9880906482873115,C
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,0.9881353196096035,C
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,0.9881799861434593,C
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,0.9882246021810777,C
Fellowes Black Plastic Comb Bindings,102.256,0.9882691154849716,C
Acme Titanium Bonded Scissors,102.0,0.9883135173488934,C
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,0.9883579166009407,C
"Linden 12"" Wall Clock With Oak Frame",101.94,0.9884022923461191,C
Xerox 1970,101.592,0.9884465166025852,C
Zebra Zazzle Fluorescent Highlighters,100.928,0.9884904518116233,C
Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,100.92,0.9885343835381624,C
Cardinal Holdit Data Disk Pockets,100.464,0.988578116762251,C
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,0.9886218186438475,C
Prang Drawing Pencil Set,100.08,0.9886653847079777,C
Xerox Blank Computer Paper,99.9,0.9887088724158776,C
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.80000000000001,0.9887523165925381,C
Pressboard Data Binders by Wilson Jones,99.324,0.9887955535605006,C
Portfile Personal File Boxes,99.11999999999999,0.9888387017247352,C
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,0.9888818237702263,C
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,0.9889248622357382,C
Xerox 1999,98.49600000000001,0.9889677387650404,C
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,0.9890104585818817,C
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,0.9890530373575084,C
Fiskars Home & Office Scissors,97.68,0.9890955586718995,C
Xerox 1952,97.60799999999999,0.9891380486437982,C
Xerox 228,97.2,0.9891803610082414,C
Xerox 219,97.2,0.9892226733726845,C
Avery 495,97.02,0.9892649073808972,C
Newell 341,96.72800000000001,0.9893070142778916,C
Wilson Jones Standard D-Ring Binders,96.646,0.9893490854792699,C
Sabrent 4-Port USB 2.0 Hub,96.418,0.989391057429423,C
Dax Clear Box Frame,96.03,0.9894328604783681,C
"Dixon My First Ticonderoga Pencil, #2",95.94,0.989474624349198,C
Xerox 210,95.904,0.9895163725487819,C
Xerox 1957,95.904,0.9895581207483658,C
Xerox 224,95.904,0.9895998689479497,C
Avery 51,95.75999999999999,0.9896415544625491,C
Avery White Multi-Purpose Labels,95.616,0.9896831772921642,C
Acme Elite Stainless Steel Scissors,95.076,0.9897245650530879,C
Newell 31,94.99000000000001,0.9897659153771461,C
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",94.928,0.989807238711836,C
DIXON Ticonderoga Erasable Checking Pencils,94.86,0.9898485324452831,C
Xerox 1923,94.856,0.9898898244374809,C
Storex DuraTech Recycled Plastic Frosted Binders,94.128,0.9899307995222576,C
Acrylic Self-Standing Desk Frames,93.984,0.98997171192205,C
Avery 513,93.624,0.9900124676093814,C
Eldon Expressions Mahogany Wood Desk Collection,93.6,0.9900532128492155,C
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,0.9900939267465575,C
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,0.9901345187564299,C
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,0.9901750985775553,C
Newell 35,93.152,0.990215648797438,C
Presstex Flexible Ring Binders,92.82,0.9902560544936067,C
Xerox 1987,92.48,0.9902963121835624,C
Xerox 196,92.47999999999999,0.9903365698735181,C
OIC Bulk Pack Metal Binder Clips,92.136,0.9903766778160112,C
Avery Binding System Hidden Tab Executive Style Index Sets,91.743,0.9904166146807344,C
Acco Translucent Poly Ring Binders,91.728,0.9904565450157718,C
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,0.9904964570676889,C
Akro Stacking Bins,91.524,0.9905362985989985,C
Penpower WorldCard Pro Card Scanner,91.475,0.990576118800001,C
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,0.9906159237650697,C
Avery 481,91.168,0.9906556103251679,C
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,0.9906951723859223,C
Acme Preferred Stainless Steel Scissors,90.88,0.9907347335760518,C
Fluorescent Highlighters by Dixon,90.744,0.990774235563696,C
Avery 48,90.72,0.990813727103843,C
Avery Durable Slant Ring Binders With Label Holder,90.706,0.9908532125496163,C
Prang Colored Pencils,90.55199999999999,0.9908926309572815,C
Xerox 1920,89.7,0.9909316784787893,C
Xerox 1956,89.7,0.990970726000297,C
"Avery Durable Slant Ring Binders, No Labels",89.55,0.9910097082249458,C
Xerox 1967,89.424,0.9910486356002336,C
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,0.9910875560105229,C
Avery 480,89.25,0.9911264076414544,C
Acme Design Stainless Steel Bent Scissors,88.92,0.9911651156192968,C
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,0.9912038131496418,C
Avery 478,88.38,0.9912422860587928,C
Manco Dry-Lighter Erasable Highlighter,88.16,0.9912806631992178,C
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,0.9913190185740232,C
AmazonBasics 3-Button USB Wired Mouse,88.074,0.9913573582775824,C
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,0.9913955569399269,C
Advantus Map Pennant Flags and Round Head Tacks,87.69,0.9914337294835278,C
Cardinal Holdit Business Card Pockets,87.648,0.9914718837440084,C
Advantus Panel Wall Acrylic Frame,87.52,0.9915099822845028,C
Avery 508,87.398,0.9915480277168855,C
Avery Durable Binders,87.264,0.9915860148174077,C
HP Office Paper (20Lb. and 87 Bright),86.84,0.991623817345476,C
Newell 333,86.73599999999999,0.9916615746010555,C
Xerox 1992,86.11200000000001,0.9916990602217031,C
BIC Brite Liner Highlighters,86.112,0.9917365458423505,C
Boston 16701 Slimline Battery Pencil Sharpener,86.076,0.9917740157917517,C
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,0.9918114504808493,C
Prestige Round Ring Binders,85.728,0.9918487689415384,C
Xerox 229,85.536,0.9918860038222483,C
Xerox 1986,85.50399999999999,0.9919232247729618,C
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.255,0.9919603373308896,C
Xerox 1932,85.056,0.9919973632616517,C
Avery 487,84.87,0.9920343082243089,C
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,0.9920712401275944,C
Magna Visual Magnetic Picture Hangers,84.83200000000001,0.9921081685483808,C
Xerox 1954,84.48,0.9921449437392054,C
Avery 512,84.388,0.9921816788812899,C
Xerox 2000,84.24000000000001,0.9922183495971407,C
Xerox 200,84.24000000000001,0.9922550203129914,C
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,0.9922915656588734,C
Belkin iPhone and iPad Lightning Cable,83.944,0.9923281075222563,C
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,0.9923646319731435,C
Southworth Parchment Paper & Envelopes,83.712,0.9924010728440514,C
Avery 483,83.664,0.9924374928199646,C
"Master Giant Foot Doorstop, Safety Yellow",83.49,0.9924738370515219,C
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,0.9925101595174595,C
Newell Chalk Holder,83.426,0.9925464758890236,C
3M Organizer Strips,83.16,0.9925826764674915,C
Avery Durable Poly Binders,82.95,0.9926187856303574,C
OIC Stacking Trays,82.832,0.992654843426361,C
Newell 351,82.656,0.9926908246073837,C
Things To Do Today Spiral Book,82.368,0.9927266804184376,C
Xerox 1902,82.22399999999999,0.9927624735445072,C
Zipper Ring Binder Pockets,81.744,0.992798057720629,C
